x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1.0819,-0.3256,1.1324,-2.954,0.7584,-1.3768,0.6923,0.8421,-0.0257,-0.7379,-1.8818,0.9264,2.3863,0.7056,1.9905,-0.3005,0.6149,-1.8399,-2.7129,-0.3987
0.8773,-0.299,1.4562,-2.9918,0.9794,-1.2814,1.165,0.3147,0.1923,-0.6242,-1.1523,1.0026,2.1006,0.3052,2.0961,-1.252,0.0876,-2.2338,-2.4189,0.1334
0.8523,-0.2232,1.0267,-2.7532,1.0939,-1.1019,1.117,-0.2096,0.1727,-0.5783,-1.2097,0.8009,1.8928,0.4055,2.2473,-1.0934,-0.3555,-2.2964,-2.3675,-0.2786
0.4466,-0.0714,0.1558,-2.7041,1.6095,-1.199,1.3556,0.4801,0.1115,-0.4483,-1.1944,0.7621,2.0572,0.5934,2.2929,-0.1687,-0.2595,-1.422,-3.2648,-0.3228
1.1225,0.1171,0.453,-2.2651,1.5548,-1.4306,1.465,0.1819,-0.1623,-0.1611,-0.9131,0.7698,2.3463,0.8347,2.2904,-0.3186,-0.3739,-2.1482,-2.4132,0.2669
0.9232,0.2318,-0.117,-1.7972,1.3976,-1.5956,1.2886,0.3722,0.0955,-0.2854,-0.3459,0.9583,1.9786,1.0376,2.3352,-0.3474,-0.2405,-1.6045,-2.3847,-0.0212
1.0082,0.3541,-0.022,-1.6104,0.8052,-1.6683,0.8833,0.5624,-0.0278,-0.482,-0.0897,0.7522,1.7167,0.95,2.2244,-0.1751,-0.4655,-1.7363,-2.1328,0.1524
0.6043,0.2292,0.3839,-1.3688,0.5682,-1.6397,0.5615,0.5817,0.1338,-0.5883,-0.3848,0.6482,1.5933,0.6234,2.0844,-1.1546,-0.9796,-1.4234,-1.3929,0.106
0.515,0.2193,-0.091,-1.3275,0.5123,-1.309,0.4077,0.6279,-0.6937,-0.7662,0.0952,0.7239,1.8246,0.4512,2.1397,-0.4378,-1.0423,-1.6354,-1.321,0.3205
0.1499,-0.0724,-0.0862,-1.1136,0.2948,-1.2269,0.2882,0.6521,-0.3881,-0.3905,0.0198,0.4828,1.6275,0.2928,1.8913,-0.8545,-0.6287,-1.3987,-1.1029,0.418
0.1284,0.0632,0.2264,-1.1801,-0.1003,-1.0211,-0.1216,0.917,-0.2246,-0.5031,0.1541,0.2727,1.5554,0.479,1.6212,-1.2989,-0.6838,-1.2295,-1.0886,0.6461
-0.0205,-0.1705,0.2255,-1.1098,-0.2729,-0.9937,-0.1227,0.6043,-0.1216,-0.7381,-0.0257,0.1879,1.746,0.3516,1.6156,-0.979,-1.2394,-1.2011,-0.8429,0.8636
0.1161,-0.0654,0.0738,-1.3531,-0.4847,-0.7556,-0.0464,0.7919,-0.1629,-0.8746,-0.28,0.2725,2.2309,-0.2325,1.3176,-0.1448,-0.7052,-1.1504,-0.6315,0.2465
0.0984,0.0292,0.1778,-1.3866,-0.3476,-0.4916,0.1215,0.9152,-0.1068,-0.5309,-0.4092,0.2085,2.1742,-0.2745,1.4622,-0.2406,-0.3869,-1.0288,-0.6797,0.3852
0.1801,-0.0505,0.3842,-1.5356,-0.2448,-0.2689,0.1413,1.1217,0.2928,-0.6214,-0.7551,-0.0128,1.9565,-0.4587,1.6231,0.2003,0.0192,-0.7109,-0.9414,-0.1396
0.4117,-0.2919,1.0649,-1.7762,-0.2103,0.1041,0.3691,1.0853,-0.3829,-0.6773,-0.8463,-0.0567,1.5341,-0.3894,1.2022,0.4535,0.3884,-0.8033,-0.9924,-0.3104
0.1753,-0.1207,1.3428,-2.1412,0.2676,-0.0844,0.6593,1.1931,-0.4795,-0.4235,-0.6399,0.0122,1.4691,-0.7121,1.0084,-0.714,0.4551,-1.3386,-1.1264,0.1942
0.343,0.0441,1.2613,-2.1137,0.6741,-0.0439,1.2486,0.2319,-0.3991,-0.2854,-0.2418,-0.0637,1.3087,-0.3811,1.3755,-1.278,-0.3287,-2.2225,-1.2064,0.3343
0.1194,0.2154,0.2823,-1.5829,1.204,-0.2599,1.3719,0.4293,-0.3044,-0.2683,0.0101,-0.1989,1.6758,0.2086,1.7857,-0.8185,-0.5055,-1.7815,-0.9249,0.4896
0.1977,0.3773,0.3079,-1.2623,0.927,-0.4882,1.5672,0.3294,-0.1453,0.2342,0.129,-0.2059,1.2689,0.2695,2.1868,-0.666,-0.8522,-1.4161,-1.2607,0.6397
0.2478,0.4222,0.0828,-1.1813,0.4549,-0.7567,1.2512,0.3159,-0.5719,-0.0751,0.1309,-0.1889,1.2305,0.227,1.9927,-0.6736,-1.0613,-1.7717,-1.1615,1.0757
0.3589,0.1857,-0.3455,-0.882,0.3683,-0.9597,1.1963,0.6566,-0.5982,-0.4205,0.4471,-0.2273,1.0211,0.3197,1.5563,-0.396,-0.9548,-1.2792,-0.7854,0.7562
0.4203,0.28,0.1136,-0.6961,-0.3622,-0.9861,0.6412,1.1617,-0.5637,-0.2941,0.7375,-0.8327,1.4035,0.0329,1.4408,-0.8767,-1.0508,-1.426,0.3299,1.1348
0.3151,0.3816,-0.124,-0.5511,-0.6993,-0.4291,0.4743,1.0229,-0.4225,-0.3723,1.0551,-0.538,1.5142,-0.478,1.0326,-0.9485,-1.8919,-1.5913,0.0923,1.6859
-0.3946,0.4803,-0.4353,-0.1341,-1.4816,-0.2614,-0.2288,0.6897,-0.7684,-0.8366,0.5782,-0.8206,1.7164,0.1837,0.9789,-0.5168,-1.4458,-1.7462,0.3537,1.5409
-1.1445,0.5567,-0.736,-0.1678,-1.5541,-0.1767,-0.6483,1.2309,-0.4218,-0.8342,-0.1245,-0.7116,1.6992,0.0435,0.914,-0.5927,-0.6586,-0.8636,0.3215,1.1143
-0.9658,0.1521,-0.0646,-0.2511,-1.7601,-0.1822,-0.9269,1.5192,-0.3185,-1.0636,-0.1815,-0.6519,1.3998,-0.2745,0.4854,-0.5738,-0.2868,-0.4376,0.7023,0.8363
-0.4101,0.0046,0.2921,-0.451,-1.7454,0.2654,-0.924,1.6847,-0.3908,-1.3358,0.4422,-0.2488,1.3608,-0.8971,0.4095,-0.8956,0.239,-0.5338,0.5207,0.8769
-0.6726,-0.1383,0.3433,-0.5277,-1.3405,0.5242,-0.7567,1.7932,-0.2446,-0.6651,0.0642,-0.4542,1.6736,-0.7203,0.6242,-1.4448,-0.458,-0.9437,0.6358,0.8426
-0.7657,0.1412,0.2919,-0.8746,-1.0209,0.8671,-0.6654,1.3309,-0.1367,-0.6052,-0.6044,-0.6328,1.7401,-0.3822,0.7588,-1.1968,-0.3648,-1.3997,0.3671,0.9478
-0.5144,0.1582,0.2449,-1.2366,-0.8227,0.6645,-0.2621,1.3639,-0.0166,-0.7561,-0.7566,-0.6471,0.9229,-0.2394,0.1949,-1.0865,0.1671,-1.1573,-0.1926,0.809
-0.4462,0.2394,0.3027,-1.3482,-0.4085,0.3648,0.2037,1.2966,-0.2807,-0.7375,-0.6954,-0.5383,1.6009,-0.2435,0.8045,-0.993,-0.1811,-1.0064,-0.3202,0.8754
-0.0724,-0.1436,0.1408,-1.3819,-0.4712,-0.018,0.2997,1.4741,-0.5668,-0.6975,-0.3202,-0.5245,1.7085,-0.5007,0.9719,-0.5728,-0.3189,-1.1908,-0.2733,0.7419
-0.1275,-0.1018,0.0777,-1.3881,-0.2051,-0.2116,0.4241,1.1571,0.0198,-0.6298,-0.8804,-0.8755,1.5654,-0.1438,1.1324,-0.3706,0.2217,-0.7704,-0.6941,0.1036
0.0642,-0.16,0.6268,-1.625,0.0577,-0.3891,0.6855,1.2537,-0.4895,-0.7148,-0.6148,-0.7439,0.9389,-0.4645,0.8846,-0.7242,0.4971,-1.4047,-0.5407,0.6608
-0.1562,-0.0441,0.7866,-1.3383,-0.2115,-0.5951,0.5346,1.1006,-0.5447,-0.6297,-0.371,-0.7225,0.6836,-0.6831,1.0341,-0.9316,0.0981,-1.6845,-0.093,1.0247
-0.3867,-0.0079,0.6856,-1.3822,0.0214,-0.2635,0.5198,1.2726,-0.6329,-0.652,-0.6321,-1.0282,0.3352,-0.8291,0.8953,-1.3097,-0.725,-2.1486,0.279,1.0796
-0.1902,0.1605,0.0527,-0.9473,-0.0572,-0.0031,0.7687,0.9066,-0.7947,-0.7478,0.4252,-0.3828,1.0464,-0.2739,0.9197,-0.5855,-0.3109,-2.1275,0.459,1.0768
-0.7148,0.4461,0.0875,-0.689,-0.2056,0.1106,0.3384,1.2023,-0.6897,-0.6168,0.3601,-0.3939,1.1791,-0.0256,1.0131,-1.0149,-0.5396,-1.9185,0.4218,0.9028
-0.8132,0.6324,0.0883,-0.3022,-0.3408,-0.3049,-0.0371,0.9898,-0.4002,-1.012,0.1243,-0.5956,1.1597,0.1114,1.087,-0.8251,-0.4393,-0.4334,-0.0027,0.7629
-0.3084,0.1607,0.0875,-0.4625,-0.5794,-0.239,-0.0482,1.1784,-0.5467,-1.0212,0.0543,-0.701,0.8762,-0.0349,0.8742,-0.9733,-0.0736,-0.76,0.352,0.8875
-0.1334,0.084,-0.0156,-0.6889,-1.0807,-0.2546,-0.0343,1.254,-0.6392,-1.0121,-0.5255,-0.874,0.7138,-0.2536,0.7965,-0.9904,-0.7016,-0.7964,0.3376,1.8418
-0.3036,-0.2887,0.4388,-1.0367,-1.5489,-0.1171,-0.3578,1.5457,-0.7008,-0.8179,-0.0683,-0.7933,0.8922,-0.5731,0.6855,-1.0174,-0.4219,-1.2473,0.4882,1.3764
-0.6986,0.0375,0.3563,-1.3218,-0.8498,-0.0221,-0.1919,1.142,-0.4019,-0.8101,0.0912,-0.7048,0.2962,-0.6649,0.3226,-1.6181,-0.1595,-0.7363,0.3181,1.0425
-0.4649,-0.081,0.7033,-1.2866,-0.8171,0.2016,-0.0691,0.8994,-0.484,-0.7331,-0.0553,-0.9559,0.5805,-0.9703,0.289,-1.5676,-0.556,-1.5672,0.6752,1.6805
-0.5795,0.0131,0.1693,-1.2123,-0.6157,0.332,0.1905,0.8999,-0.6614,-0.1456,0.1406,-0.7887,0.7668,-0.8166,0.4915,-1.5945,-0.6924,-0.98,0.5939,1.2951
-0.656,0.2247,0.0569,-1.003,-0.5133,0.2779,0.1829,0.7687,-0.7705,-0.7184,-0.1897,-0.7775,1.5286,-0.5387,0.6518,-1.0467,-0.5552,-1.0965,0.3605,1.064
-0.8958,0.1498,-0.0996,-0.7043,-0.373,0.1055,0.3274,0.9585,-0.8887,-0.5724,-0.3638,-0.6324,1.4968,-0.0193,0.7892,-0.9625,-0.1475,-1.3499,0.3459,1.0911
-1.4818,0.4439,-0.2544,-0.9656,-0.1692,-0.195,-0.0295,1.1617,-0.6578,-0.4714,-0.121,-0.4182,1.3236,-0.0208,0.8492,-1.0516,0.1941,-1.2551,0.3345,1.0152
-0.8753,0.416,-0.2774,-1.0754,-0.0745,-0.2254,0.2243,1.2463,-0.5015,-0.2608,-0.5308,-0.6017,0.7485,-0.2983,1.4361,-0.8784,-0.3236,-1.1299,0.2506,1.0748
-0.5882,0.1997,-0.0196,-1.2697,-0.1376,-0.3362,0.597,0.7921,-0.6191,-0.3204,-0.5203,-0.4601,0.6057,-0.4993,1.2491,-0.9103,-0.2637,-1.2799,0.0285,1.0538
-0.457,0.0876,-0.1146,-1.4896,0.1652,-0.3994,0.6271,0.8199,-0.8013,-0.7147,-0.3613,-0.4432,0.6005,-0.3139,0.8917,-0.5172,-0.1985,-1.8147,0.1589,0.8963
-0.2184,0.2485,-0.2026,-1.3192,0.0615,-0.3265,0.7201,1.2998,-0.656,-0.6355,0.2176,0.0109,0.9963,-0.1459,0.8694,-0.7827,0.3253,-0.7246,-0.0177,0.7558
0.1605,-0.1223,0.333,-1.2388,-0.0341,-0.3692,0.8079,1.2187,-0.1014,-0.6547,0.6126,-0.0583,1.2209,-0.1611,0.8104,-1.226,-0.3179,-1.3246,-0.2824,1.073
0.2261,-0.0899,0.128,-0.7853,-0.3452,-0.304,0.7559,1.182,-0.0812,-0.7382,0.2487,-0.6069,0.9097,-0.5565,0.9568,-0.8708,-0.8839,-1.0912,-0.296,0.8813
-0.145,-0.1419,-0.0858,-0.6945,-0.9154,-0.2497,0.4601,1.232,-0.2485,-0.9064,0.1774,-0.9868,0.7933,-0.8973,0.8542,-0.5728,-1.0878,-0.0713,0.4247,0.5672
0.3478,-0.3772,0.2681,-0.7474,-0.951,-0.0396,0.6914,1.0096,-0.7889,-0.8682,0.6377,-0.2015,1.2282,-0.9647,0.9027,-0.453,-0.5038,-0.6576,0.3499,0.7415
-0.19,-0.2315,0.4792,-0.9617,-0.7877,-0.0048,0.3958,1.1195,-0.563,-0.7384,0.4536,-0.5667,0.7665,-0.9431,0.6738,-1.1225,-0.6596,-1.4075,0.7279,0.6816
-0.6193,-0.0094,-0.0278,-0.8535,-0.8896,0.2313,0.1154,1.1658,-0.3457,-0.6102,0.3138,-0.7659,0.6278,-0.8572,0.3938,-1.407,-0.9982,-1.3115,1.1441,1.0755
-0.3313,-0.0266,-0.4237,-0.4294,-1.062,0.5454,-0.0028,1.23,-0.3853,-0.603,0.9834,-0.1507,0.927,-0.6132,0.5112,-0.9509,-0.9122,-1.1914,0.7224,1.135
-1.0173,0.1342,-0.4146,-0.3192,-1.3608,0.4231,-0.6262,1.8248,-0.1476,-0.577,0.1362,-0.3747,1.0085,-0.3942,0.6263,-1.7543,-0.7773,-0.8688,0.8892,1.3009
-0.8532,0.2079,-0.4969,-0.5085,-2.0835,0.4278,-0.9255,1.4687,-0.0327,-0.8703,-0.4021,-0.5415,1.2725,-0.4429,0.4565,-1.2884,-0.9466,-0.8582,0.8725,1.3376
-1.0798,0.1534,-0.5781,-0.8244,-1.6816,0.5218,-1.1303,1.5113,0.2445,-0.7433,-1.0242,-0.4842,1.3632,-0.7565,0.3091,-0.858,-0.0037,0.1518,0.7677,0.7972
-0.8404,-0.1716,-0.0342,-1.5125,-1.2217,0.5813,-0.6521,1.6558,0.0463,-0.7807,-1.2045,-0.3253,0.9745,-0.7383,0.1097,-0.8787,0.568,-0.1285,0.2972,0.0397
-0.6143,0.0482,0.5106,-1.9947,-0.169,0.5335,0.0732,1.7193,-0.0549,-0.9442,-0.9318,-0.0489,0.4896,-0.7163,0.001,-0.8159,0.7426,0.5741,-0.5535,-0.1085
-0.2192,-0.4242,0.8159,-1.7571,0.2097,0.1026,0.5053,1.521,-0.3089,-0.6396,-0.1746,-0.1493,0.8125,-0.6099,0.7016,-1.3587,0.0544,-0.7421,-0.6237,0.2499
0.2189,-0.0558,0.4778,-1.7085,0.5199,-0.4822,0.988,0.9777,-0.3979,-0.3963,0.2795,-0.0119,0.7561,-0.4416,1.279,-1.2432,-0.8188,-1.8866,-0.3157,0.5098
-0.3001,0.3312,0.2129,-1.432,0.2353,-0.6004,0.5561,1.1883,-0.2099,-0.3704,0.0291,-0.1417,0.7993,-0.2739,1.3409,-1.287,-0.7911,-1.4692,-0.199,0.2594
-0.3523,0.3908,-0.1879,-1.2849,0.5871,-0.6154,0.6911,1.5692,-0.0971,-0.2926,0.0797,0.1529,1.2918,-0.8276,1.3434,-0.4467,-0.9197,-1.1495,-0.4505,0.4196
-0.2342,0.1779,-0.3235,-1.122,0.3839,-0.7068,1.444,0.7884,-0.0419,-0.4952,0.3732,0.2772,1.8596,-0.414,1.347,-0.3182,-0.8057,-0.8228,-0.6424,0.9502
-0.0208,0.2008,0.1171,-1.0779,0.0621,-0.6896,0.9161,0.9113,0.1257,-0.4899,0.2222,0.1007,0.8832,-0.3012,1.1508,-0.7164,-0.7428,-1.1358,-0.2472,0.6438
-0.0044,0.2037,-0.0262,-1.038,0.0696,-0.5927,0.8562,0.6055,0.0179,-0.6943,0.513,0.0589,0.9197,-0.3945,1.449,-0.6534,-1.1175,-1.0366,-0.2227,0.6613
-0.2708,-0.1284,-0.5059,-0.7912,0.0976,-0.4718,0.6486,0.9078,0.1118,-0.8887,0.1825,-0.3848,0.8397,-0.1026,1.2644,-0.375,-0.8295,-0.271,-0.3108,0.0418
0.0163,-0.159,-0.1099,-0.7746,0.0318,-0.4541,0.8116,1.1049,-0.2881,-0.7739,0.5455,-0.1712,0.775,-0.006,1.0625,-0.5556,-0.0582,-0.685,-0.3535,0.7871
0.1031,-0.1507,0.2044,-0.8121,0.0946,-0.8599,0.8356,1.0815,-0.1616,-0.7184,1.2568,-0.2672,0.3778,-0.4885,1.4161,-1.1162,-0.7748,-0.9981,-0.1665,0.6273
-0.0455,-0.2595,0.0132,-0.6526,0.1424,-0.7655,0.6856,1.1889,-0.2442,-0.569,0.9725,-0.5565,0.3344,-0.5026,1.0716,-1.1347,-1.3495,-1.2922,0.3257,1.0213
-0.2136,0.1682,0.0315,-0.6502,-0.5215,-0.7934,0.5486,0.84,-0.3007,-0.7072,0.8304,-0.6303,0.3985,-0.7469,1.225,-0.7913,-1.24,-1.5995,0.9331,0.7226
-0.8171,0.4214,-0.5087,-0.8759,-0.1046,-0.3078,0.2562,1.2435,-0.1529,-0.5165,0.6083,-0.6899,0.1653,-0.7669,0.7361,-0.4237,-0.5552,-0.7478,0.782,0.8756
-0.656,0.3514,-0.1999,-0.8384,-0.1644,-0.0013,0.5339,1.2469,-0.3112,-0.6016,0.9353,-0.4137,0.7677,-0.7942,0.6833,-0.5803,0.097,-0.3247,0.733,0.7031
-0.5236,0.0009,0.7607,-0.5305,-0.5492,-0.0405,0.3051,0.865,-0.04,-0.7594,0.9153,-0.6484,0.456,-1.033,0.7056,-1.8387,-0.8762,-1.0996,0.9429,1.5636
-1.01,0.0343,-0.1292,-0.5406,-0.4803,0.3327,0.0467,0.918,-0.2589,-0.9112,0.8663,-0.4322,0.488,-0.7759,0.5695,-1.3432,-1.0525,-0.7775,0.8799,1.3019
-0.8261,0.104,-0.3089,-0.3961,-0.4476,0.2562,0.1611,1.4511,-0.1995,-1.0359,1.0471,-0.5269,1.5057,0.0562,0.5707,-0.7745,-1.0253,-0.2535,0.2944,1.2267
-0.8852,-0.1372,-0.209,-0.2948,-0.8843,0.004,-0.0923,1.2744,-0.1199,-1.0645,0.771,-0.3645,0.9578,-0.2929,0.674,-0.5829,-1.1243,-0.5033,0.3046,1.0441
-0.9289,-0.0792,-0.0322,-0.61,-0.9497,-0.0785,-0.3678,1.382,-0.0912,-0.9818,0.4723,-0.3834,0.8623,-0.6265,0.4823,-0.5993,-1.0383,-0.5521,0.264,1.1667
-1.0079,-0.1291,-0.0166,-0.5975,-1.1687,-0.1728,-0.4899,1.4431,0.1613,-1.0203,0.6904,-0.0592,0.8029,-0.8939,0.3714,-1.0288,-0.6417,-0.8674,0.296,0.737
-1.148,0.0695,0.2941,-0.6983,-0.8051,0.0508,-0.652,1.8685,0.4668,-0.8989,0.4183,-0.502,0.8315,-0.7951,0.4299,-1.1857,-0.8066,-0.3833,0.4919,1.0649
-0.8349,-0.1445,0.4052,-1.0964,-0.8399,0.2809,-0.1054,1.2982,0.5767,-0.935,-0.2681,-0.5984,0.3735,-1.1796,0.7512,-0.7613,-1.236,-0.6546,0.3132,1.2897
-0.7162,-0.393,0.0693,-1.3389,-0.9325,0.4336,0.4377,0.7622,0.4632,-0.9465,-0.7224,-0.3601,0.9504,-1.2316,0.7478,-0.5852,-0.995,-0.9149,0.2659,1.5944
-0.9043,-0.4756,-0.1645,-1.8466,-0.7537,0.554,0.3427,1.1125,0.0424,-1.022,-1.4633,-0.8586,0.6376,-1.136,0.6444,-0.26,-0.2813,-0.7209,0.348,1.5909
-0.7113,-0.7424,0.5356,-1.8848,-0.7272,0.5293,0.6216,1.3316,-0.1038,-0.8566,-0.4627,-0.3662,0.5575,-1.3447,0.7228,-0.5711,0.0725,-0.9924,0.2855,1.1059
-2.0025,-0.588,0.7136,-1.8768,-0.4546,0.4834,-0.0369,1.8379,-0.0459,-0.671,-0.5758,-0.5683,0.3716,-1.2644,0.4655,-1.258,0.136,-1.2086,0.251,0.9027
-1.1812,-0.2867,0.5923,-1.9688,0.0399,0.3186,0.3962,1.34,-0.0113,-0.2768,-0.1402,-0.4099,0.6746,-1.0519,0.7593,-1.3679,-0.0401,-1.6966,0.042,1.0971
-0.8777,0.0854,0.2167,-1.6805,0.8387,0.126,0.8009,0.6034,0.1267,-0.2422,0.5129,-0.0045,0.6674,-0.7104,1.1672,-1.5715,-0.6823,-1.7403,-0.3904,1.2938
-0.5177,0.0331,-0.608,-1.151,0.9654,-0.1479,1.1788,0.6705,0.3239,-0.2276,0.6884,0.1416,1.6423,0.0162,1.5986,-0.9229,-1.1877,-1.3635,-0.617,1.4415
-0.2364,-0.1246,-0.1999,-1.042,0.3156,-0.3776,0.9961,0.3101,0.5621,-0.9627,0.8261,0.2896,1.0669,0.0042,1.7273,-0.65,-1.37,-1.3506,-0.3612,1.1865
-0.6525,-0.4571,-0.1077,-1.0369,0.0304,-0.1744,0.7288,0.6161,0.6939,-0.9953,0.194,-0.0531,1.3468,-0.2539,1.3708,-0.6934,-1.2886,-0.7274,-0.0399,1.0575
-0.7874,-0.8138,0.1615,-1.216,-0.3687,0.0037,0.4996,0.6609,0.2666,-1.0538,-0.2585,-0.2679,0.7499,-0.4382,0.9049,-0.9122,-0.797,-1.1892,0.166,1.0156
-0.9673,-0.4041,0.1571,-1.3881,-0.1364,0.0468,0.499,1.0383,0.0722,-0.9909,0.009,-0.1482,0.4945,-0.4681,0.8638,-0.8076,-0.6705,-1.3932,0.0355,1.1365
-0.9242,-0.3592,0.2996,-1.2207,-0.1011,0.0604,0.5634,0.9892,0.2629,-0.832,0.1601,0.2072,0.8082,-0.5763,0.9797,-1.1259,-1.2272,-1.561,-0.3907,1.4886
-0.6623,-0.2603,-0.1173,-1.1803,-0.3631,-0.0726,0.18,0.9939,0.2545,-0.961,0.5601,0.3697,1.0933,-0.1212,1.2603,-0.9251,-1.287,-1.0879,-0.7098,1.1807
-0.6654,-0.4397,0.2872,-0.9882,-0.5502,-0.328,-0.0154,1.5707,0.2887,-1.148,0.4348,0.0742,0.9758,-0.1081,1.0532,-0.499,-1.0852,-1.2004,-0.609,0.865
-0.9292,-0.1497,0.4147,-1.0874,-0.4416,-0.4523,-0.0984,1.45,0.8395,-1.2646,-0.3139,-0.2576,1.498,-0.592,1.0834,-1.105,-0.7587,-0.6486,-0.566,0.7365
-0.4664,-0.4108,0.5717,-1.5375,-0.1216,-0.0986,0.4643,1.0689,0.8977,-1.2528,-0.8814,-0.4018,0.9687,-1.092,0.9634,-0.9799,-0.7523,-0.7381,-0.4577,1.025
-0.4366,-0.5094,0.5572,-1.8823,-0.0578,0.0655,0.7928,0.8595,0.595,-1.2462,-0.616,-0.2191,0.8194,-0.8517,0.867,-0.7261,-0.6172,-1.109,-0.4553,1.1281
-0.5216,-0.374,1.1718,-2.1426,0.2762,0.0462,1.0403,0.7595,0.4363,-1.107,-0.2784,-0.2427,0.7957,-0.8778,0.4072,-1.0435,-0.2979,-1.2297,-0.6963,0.9677
-0.8896,-0.261,1.1761,-1.9739,0.4366,-0.0341,0.9563,0.8426,0.3235,-1.0605,-0.5291,-0.5515,0.8401,-0.9093,0.878,-1.0866,-0.1777,-1.4837,-0.6059,0.8243
-0.8514,-0.0963,1.3103,-2.0409,0.9633,-0.0534,1.3649,1.0197,0.3831,-0.7206,0.2628,-0.4751,0.881,-0.8945,1.5036,-1.1765,-0.5027,-1.6387,-0.408,1.4114
-0.8466,-0.3418,0.9417,-1.4787,0.9122,-0.0633,1.581,0.6719,0.5037,-0.9424,-0.1405,-0.713,0.2258,-0.9252,1.8243,-1.1498,-1.3241,-1.3621,-0.3568,1.3508
-0.2738,-0.4411,1.0223,-1.6819,-0.0168,-0.1632,1.5352,0.6464,-0.2238,-0.7124,0.1164,-0.6313,0.1996,-0.8451,1.3531,-0.6763,-0.7174,-1.6658,-0.213,1.155
-1.1385,-0.1504,0.816,-1.6161,0.5054,-0.0727,1.2158,0.7904,-0.0508,-0.9607,0.2881,-0.6969,0.2217,-0.6394,0.9467,-1.2688,-0.0692,-2.3482,-0.1336,0.2725
-0.6857,0.2234,0.5457,-1.4796,1.392,-0.0318,1.871,0.6228,-0.1165,-0.896,1.0579,-0.6021,0.0495,-0.6453,1.0098,-1.1795,-0.892,-1.7725,-0.2459,1.3358
-0.3012,0.1966,0.4113,-0.5655,0.9703,-0.2641,1.767,0.361,-0.2566,-0.8223,1.638,-0.2254,0.2205,-0.6018,1.74,-1.0833,-1.5082,-2.123,0.0379,2.2242
-0.5078,-0.0435,-0.1954,-0.1079,0.0384,-0.5054,1.5627,0.3734,0.0094,-1.0426,1.4513,-0.5996,0.2266,-0.4988,1.3929,-0.6276,-2.0132,-1.4109,0.3851,1.6388
-0.7367,-0.1761,-0.3226,0.1014,-0.4124,-0.4394,0.8242,0.3119,-0.0074,-1.096,1.2646,-0.5225,0.3858,-0.5187,0.7748,-0.6766,-1.3849,-1.1067,0.8798,1.6113
-1.0262,-0.0784,-0.3679,0.2381,-0.5521,-0.2065,0.4164,1.0707,-0.2082,-0.9568,1.4568,-0.2115,0.6249,-0.7532,0.4175,-0.5252,-0.8838,-0.44,0.9378,1.6266
-0.8167,-0.189,0.1096,0.5232,-1.0884,0.0167,0.0223,1.4652,0.1113,-0.8347,1.7963,-0.177,0.2161,-0.7625,0.5017,-1.0999,-1.1187,-0.7683,1.1227,1.5524
-1.431,-0.1212,0.4068,0.6068,-0.864,0.2685,-0.1463,1.1912,0.4419,-1.0972,1.2587,-0.5122,0.618,-0.6146,0.3957,-1.7662,-1.4602,-1.1838,1.0233,2.0763
-1.3785,0.1956,-0.1535,0.5907,-0.8624,0.5238,-0.032,1.2922,0.4363,-1.51,0.8238,-0.5322,0.8496,-0.3906,0.5305,-0.8325,-1.5918,-0.0674,1.0946,1.94
-1.3081,-0.3673,-0.1644,0.5691,-1.4783,0.5201,-0.1267,1.1742,0.2942,-1.4002,0.9214,-0.5199,0.9835,-0.7367,0.8544,-0.6792,-1.7075,-0.019,1.081,2.241
-1.4183,-0.7281,0.0027,0.3,-2.2199,0.6015,-0.717,1.4761,0.1987,-1.4465,0.0542,-0.5619,0.7065,-1.1964,0.2649,-0.3133,-1.0229,0.1818,1.0942,1.7869
-1.6678,-0.7696,0.7894,-0.5531,-2.1136,0.9982,-0.8745,1.4426,-0.0687,-1.2813,-0.5733,-0.8478,0.4198,-1.5747,-0.1628,-1.1466,-0.539,0.193,0.7319,1.4515
-1.2915,-0.9484,0.9846,-1.1297,-1.2541,1.0932,-0.1759,1.0493,-0.2465,-1.0063,-0.4208,-0.7625,0.3369,-1.58,-0.2286,-1.3012,-0.3364,-0.8748,0.3524,1.2117
-1.1147,-0.4781,0.9097,-1.488,-0.4168,1.0704,0.514,1.2552,-0.3467,-0.7861,-0.1127,-0.5377,0.5656,-1.2357,-0.1522,-1.3194,-0.223,-1.1037,-0.1795,1.2946
-1.1618,-0.6263,0.7861,-0.854,0.0181,0.6035,0.6133,1.0496,-0.2877,-0.4411,2.2823,-0.006,1.0991,-0.7984,0.5633,-1.7442,-0.8232,-1.4689,-0.0856,1.4531
-1.8492,-0.041,0.6821,-0.3115,-0.074,0.0813,0.0184,1.026,-0.0948,-0.6749,0.8128,-1.0171,0.9218,-0.5698,0.7328,-2.205,-1.6449,-1.2742,0.4736,1.2545
-1.4421,0.1833,-0.1283,-0.4949,0.1644,0.4492,0.4031,0.7277,-0.058,-0.8148,0.5052,-0.8231,0.5992,-0.571,0.8591,-1.0295,-1.2477,-0.1291,0.4288,2.0929
-0.7559,-0.5182,0.1871,-0.4647,-0.4584,0.4167,0.605,0.7852,-0.3435,-0.8529,0.6148,-0.4897,0.7631,-0.6739,1.008,-0.6468,-1.4408,-0.1693,0.3932,1.9918
