x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.5024,0.6038,0.2627,-0.1885,-0.4229,-0.0246,-0.443,0.2735,-0.2009,-0.4653,0.7614,-0.813,1.1367,1.2601,0.0261,-1.2208,0.2717,1.4466,0.453,0.827
0.516,0.5187,0.5516,-0.5241,-0.7537,0.3172,-0.3271,0.2011,-0.4264,-0.4301,-0.2969,-0.9797,0.9134,0.9454,-0.466,-1.0164,0.3734,0.9895,0.6089,1.0251
0.3854,0.1284,0.6872,-1.0458,-0.6581,0.4362,-0.1659,-0.0499,-0.8089,-0.4837,-0.3014,-0.7762,1.1815,0.3622,-0.4129,-0.7083,0.7823,0.7721,0.6595,0.4437
0.4645,0.2217,0.9592,-1.4291,-0.5311,0.9325,-0.1368,0.1306,-0.8534,-0.4183,-0.2978,-1.2752,0.9918,0.4102,-0.6781,-0.9255,0.7387,0.713,0.6595,0.9847
0.0244,0.3725,0.9954,-1.9376,0.1255,0.9721,0.1817,-0.1582,-0.8235,-0.1547,-0.2875,-0.8796,0.8305,0.8233,-0.7061,-1.291,1.1988,0.2245,0.179,0.918
0.0729,0.1933,0.8723,-1.2368,0.1578,0.5374,0.0766,-0.1635,-1.0837,-0.0627,-0.1341,-0.9534,0.522,1.3211,-0.4692,-1.3123,0.9676,0.1235,-0.0521,0.7131
0.0158,0.3714,0.4096,-0.6627,0.2124,-0.3116,-0.1366,0.3198,-1.3695,-0.325,0.3543,-0.7834,0.3955,1.6041,-0.2079,-1.2865,0.5852,0.2275,0.276,0.9614
0.1466,0.5214,-0.0142,-0.2979,-0.0586,-0.0584,-0.3356,0.1392,-0.7693,-0.2611,0.2779,-0.6107,0.8092,2.8938,-0.2141,-1.5524,0.5577,0.3445,-0.1507,0.5716
-0.0818,0.6787,-0.145,-0.4098,-0.2467,-0.3394,-0.5986,-0.003,-0.9986,-0.2682,-0.2957,-0.4445,0.8431,2.1627,-0.0089,-1.3618,-0.0105,0.4887,0.2211,1.0295
0.0408,-0.0406,-0.2305,-1.177,-0.8985,-0.3891,-0.9428,0.226,-0.816,-0.1269,-0.5686,-0.2473,0.7784,2.0771,-0.0596,-0.9375,0.5824,0.7982,-0.3265,0.5248
-0.0819,-0.262,0.3594,-1.1618,-1.3912,-1.5019,-1.4716,0.296,-1.0724,-0.397,-0.3291,-0.2429,0.7426,1.5111,0.0434,-1.3733,0.5186,0.4946,0.0086,0.1472
-0.446,0.3416,0.2921,-1.7001,-0.5145,-0.9823,-1.3266,0.2704,-1.1796,-0.278,-0.6381,-0.3668,0.6014,1.0547,-0.216,-1.3961,0.5522,0.4065,-0.4744,0.3998
0.1893,0.2586,0.0712,-1.8729,-0.0141,-0.1946,-0.7319,0.0905,-0.7649,-0.3544,-1.336,-0.366,0.7687,1.4142,-0.3164,-1.2082,0.9255,0.4552,-0.5269,0.1913
0.4809,-0.0233,-0.1831,-1.7559,0.3934,-0.3301,-0.1753,0.0475,-0.6842,-0.3754,-1.0861,0.2396,0.9919,1.0844,-0.3353,-0.7021,1.079,0.2745,-0.3766,0.3276
0.6284,-0.3315,0.5472,-2.0254,0.2735,-0.1472,-0.0569,0.3587,-1.1226,-0.1362,-0.6535,0.2161,1.2999,1.1159,-0.3127,-0.788,1.2825,0.2921,-0.4495,0.149
0.5185,-0.0377,1.0675,-2.3673,0.6436,-0.2714,-0.0501,0.5385,-1.0541,0.3484,-0.5057,0.0957,1.3878,1.2989,-0.0887,-1.5936,0.5846,-0.1961,-0.6189,0.3707
0.4673,0.1433,0.6735,-1.8525,0.7074,-0.9657,-0.0236,-0.1268,-0.7316,0.0523,-0.5026,0.1555,1.5051,0.748,0.3268,-1.3465,-0.0751,-0.5472,-0.3978,0.0685
0.4944,0.7123,-0.1322,-1.8527,1.0259,-0.4468,0.1445,-0.1473,-0.9015,0.0413,-0.4966,0.1861,1.889,1.3528,0.2906,-0.5076,0.7356,-0.7354,-0.2041,0.2256
0.4901,0.7225,0.1227,-1.612,0.8348,-0.5518,0.2509,-0.181,-0.6754,-0.2287,-0.1874,0.3901,1.4789,2.2336,0.434,-1.0676,0.6733,-0.4109,-0.465,0.3545
0.5268,0.7112,-0.58,-1.1216,0.7276,-0.4975,0.0742,-0.0118,-0.507,-0.3595,-1.0331,0.4591,1.1544,1.9191,0.2708,-0.6077,0.5202,0.4634,-0.3253,0.2494
0.8648,0.4106,-0.3956,-1.3692,0.6347,-0.5267,0.1589,0.1807,-1.1084,-0.306,-0.4962,0.6704,0.8128,2.1396,0.1995,-0.3866,1.0139,0.4377,-0.6317,0.2619
0.9371,0.3318,0.707,-1.5107,0.4549,-1.0518,-0.0616,0.5605,-1.2082,-0.1712,-0.5871,0.5102,1.2486,1.9072,0.3481,-1.1821,0.4717,0.3567,-0.6917,0.0307
0.8776,0.3525,0.4252,-1.3128,0.6768,-1.1182,-0.0273,0.0226,-0.9625,0.4511,0.2443,0.6707,1.8379,1.5002,0.7493,-1.3713,0.152,0.121,-0.8709,0.1087
1.0666,0.6057,-0.0289,-1.4346,0.76,-1.294,0.0858,-0.3366,-0.7274,0.4989,0.1745,0.5171,1.6203,1.5125,0.9159,-1.3413,-0.5325,-0.1721,-0.8629,0.4823
0.8172,0.1168,-0.3164,-1.2776,0.1872,-1.0305,0.0638,-0.4294,-0.3424,-0.4033,-0.8313,0.0852,1.5825,1.8816,0.8047,-0.6439,-0.3716,0.6831,-0.2658,0.128
0.9885,-0.0494,-0.4913,0.291,-0.6399,-1.0744,-0.1605,-0.0583,-0.856,-0.5729,0.2523,-0.1373,0.9618,1.4797,0.5581,-0.1147,0.105,1.0534,0.5806,-0.2532
0.8994,0.3403,-0.0987,-0.6238,-0.7463,-0.6617,-0.0733,0.0284,-1.2986,-0.3834,0.2016,-0.1796,0.6681,1.1701,-0.046,-0.3634,1.075,1.1678,0.3595,0.1274
1.0001,0.0942,0.5644,-0.7177,-0.6926,-0.4076,-0.0833,0.1351,-1.4237,-0.09,0.5426,-0.155,0.8112,0.5735,-0.1237,-0.9919,0.335,0.4771,0.5516,0.2134
0.5186,0.5121,0.5517,-0.8071,-0.6095,-0.0875,-0.4351,0.0072,-1.5588,-0.1992,0.4012,-0.5839,0.7925,0.9131,-0.2098,-1.3449,0.2165,-0.1438,0.7727,0.117
0.0862,0.7403,-0.4799,-0.9054,0.2776,0.076,-0.2458,-0.1053,-1.4511,0.6947,0.9527,0.1968,1.4258,1.2724,-0.2097,-1.3778,0.3926,-0.2531,0.1517,0.2939
0.1999,0.872,-0.6312,-0.183,0.0494,-0.1353,-0.3391,-0.2731,-0.8287,0.1574,0.5408,0.2141,1.5882,1.726,0.1042,-1.4367,0.1722,-0.0428,0.222,0.5225
0.3142,0.8511,-0.6735,-0.4059,-0.117,-0.3089,-0.2798,-0.2306,-0.6594,-0.2432,0.4006,0.5249,2.1673,1.706,0.4123,-1.0754,-0.6832,0.8761,0.3645,1.0359
0.6165,0.5753,-0.2964,-0.544,-0.9121,-0.2052,-0.4043,0.3692,-0.5086,-0.9643,-0.5454,0.2883,1.9828,1.8751,0.4102,-0.063,-0.1935,1.662,-0.6017,-0.1102
0.5061,-0.4408,0.4914,-0.7742,-1.4018,-0.4461,-0.7407,0.6292,-0.743,-0.8114,-1.2313,-0.0154,1.7223,1.4717,0.0438,-0.8833,0.4867,1.5822,-0.6215,0.1124
0.4738,-0.2928,1.2655,-1.9606,-1.1538,-0.4765,-0.8267,0.5016,-1.1376,-0.4294,-1.3545,0.1361,1.424,1.309,-0.1098,-1.5144,1.3968,0.4529,-0.8254,-0.4856
0.2542,-0.0664,1.0977,-2.4318,-0.0813,-0.7058,-0.3217,0.6254,-0.8506,0.3617,-1.3029,0.0733,1.4557,0.9115,0.0965,-1.8424,0.0442,0.0386,-1.2264,-0.3296
0.4333,0.1934,0.5085,-2.6304,0.6358,-0.9928,0.1662,0.307,-0.688,0.4099,-1.0252,0.5105,1.8638,0.4864,0.5303,-0.8701,0.5581,-0.0358,-1.4506,-0.5626
0.9961,0.6537,1.1978,-3.1044,0.9413,-0.4862,0.6506,0.0152,-0.6529,0.3864,-1.5438,0.2316,1.7557,-0.402,0.3354,-0.6477,0.6329,-0.2877,-0.9543,-0.0168
1.5247,0.1355,1.1247,-3.2216,1.1944,-0.042,1.3985,-0.3109,-1.3619,0.0402,-1.7676,-0.0556,1.7391,0.0109,0.3583,-0.1746,1.0152,-0.3695,-1.4073,-0.2448
1.4235,0.3319,1.6398,-3.2567,1.3642,-0.1899,1.7212,-0.0243,-0.8207,0.5977,-1.3007,-0.0355,1.6837,0.4561,0.3948,-0.7364,1.1286,-0.1491,-1.4695,-0.7843
1.4362,-0.2173,1.7758,-2.5952,1.1774,-0.5893,1.7325,-0.4357,-0.924,0.2883,-0.6427,-0.0828,0.7899,0.3962,0.4895,-0.9876,0.615,-0.5198,-0.9732,-0.4346
1.2162,0.3167,1.07,-2.1108,1.1908,-0.8696,1.7151,-0.4742,-1.6771,0.0197,-0.1735,0.0072,0.8358,0.656,0.6567,-0.7069,0.0622,-0.8527,-0.3256,0.0187
1.0518,0.5164,0.5946,-2.2623,1.4574,-0.8426,1.7165,-0.6306,-1.1794,0.5099,0.1432,0.0344,0.7889,0.904,0.5306,-0.5771,0.1527,-0.4818,-0.715,-0.1911
1.3286,0.5324,0.7545,-1.6221,1.0314,-0.8286,1.6373,-0.8106,-1.4563,0.958,0.594,-0.0514,0.8683,1.4519,0.5807,-1.1127,-0.4058,-0.6225,-0.6236,0.2445
1.1728,0.9791,0.4577,-1.2955,0.9482,-1.1661,1.2079,-0.6207,-1.3519,0.1964,0.7216,0.095,1.1261,1.6252,0.3904,-0.7452,-0.035,-0.0793,-0.4517,0.3092
1.2156,0.6965,0.597,-1.2195,0.0729,-1.6846,0.6388,-0.2799,-1.7027,0.5025,1.3804,0.3607,1.4337,0.5474,0.6637,-1.1715,-0.1119,-0.3568,0.0309,0.507
0.942,0.9117,0.2753,-1.1639,-0.0903,-0.9076,0.4669,-0.3956,-1.0815,0.3049,0.9259,-0.1935,1.1369,0.1399,0.3064,-1.2755,-0.4677,0.1468,0.276,0.3075
0.805,0.832,0.1356,-0.862,-0.3501,-0.807,0.3523,-0.1376,-1.3071,0.1285,1.0427,-0.3779,1.6761,0.1256,0.2677,-0.845,-0.639,0.6733,0.687,0.6217
1.067,-0.0758,-0.0641,-0.4584,-1.0641,-0.3626,0.2116,-0.3993,-1.0703,-0.2399,0.8903,-0.3729,1.4896,-0.1033,0.0367,-0.4485,-0.4335,1.216,0.8543,0.3384
0.8675,0.3286,0.3516,-0.81,-1.4342,0.1196,0.0378,0.0321,-1.2066,0.2351,0.4227,-0.6583,1.0553,0.1761,-0.4676,-0.947,-0.026,1.4717,0.315,0.8581
0.5547,0.0443,0.8044,-0.9068,-1.6296,-0.0997,-0.133,0.2135,-1.13,0.3177,0.3259,-0.7958,0.7982,-0.3708,-0.518,-1.2257,-0.3166,1.0654,0.9819,0.3173
0.0073,0.0229,1.2136,-1.3037,-2.0806,0.8192,-0.2334,-0.3657,-1.7074,0.5653,-0.3128,-1.1336,0.928,-0.8354,-0.7864,-1.4592,-0.5416,0.4629,1.0868,0.3415
-0.3873,1.0824,0.7101,-2.0498,-1.1563,0.5927,-0.2358,-0.119,-2.4112,0.7716,-0.0974,-0.8793,1.2103,0.1545,-0.8416,-1.2301,0.4041,0.1951,0.4923,-0.0542
-0.3278,0.703,0.42,-1.7061,-0.6148,0.4931,0.0837,0.0496,-1.6165,0.7229,0.0227,-0.5528,1.4907,0.404,-0.5345,-1.3592,0.9121,-0.2382,0.0639,-0.3765
-0.1914,1.4933,0.5917,-1.5061,0.7223,0.237,0.6259,-0.0216,-1.4694,0.2776,0.3159,-0.4033,1.4778,0.0962,-0.4157,-1.0262,1.4298,-0.295,0.1131,0.2898
0.2214,0.8268,0.6568,-0.76,0.3388,0.0641,0.5697,0.3631,-1.4273,0.5732,0.5537,-0.3996,1.0792,0.3574,-0.1037,-1.5877,0.9734,-0.1716,0.2746,0.5357
0.3983,1.163,-0.2597,-1.0014,0.6281,0.1502,0.799,-0.095,-1.2605,0.5997,0.6852,0.0565,1.313,0.4249,-0.1108,-1.2011,0.2167,-0.3906,0.1091,0.8188
0.5788,1.2598,-0.5407,-0.5175,0.0197,-0.0147,0.7217,-0.3391,-1.0436,0.5895,0.7565,-0.0945,1.4078,0.9752,0.2103,-0.896,-0.6432,0.2672,-0.0432,1.4478
0.4936,0.5643,-0.608,0.0718,-1.0857,-0.2348,-0.0442,-0.2539,-1.4542,0.1143,0.1622,-0.1286,1.1148,0.8726,-0.1606,-0.7293,-0.3979,1.0422,0.357,0.7253
0.5439,-0.0159,-0.4539,-0.0048,-1.6163,-0.4076,-0.5119,0.0937,-1.5288,0.1483,0.4553,-0.1013,0.8186,0.7169,-0.4122,-0.8424,-0.084,0.6668,0.4999,0.7935
0.3372,0.3991,-0.3351,-0.5974,-1.6595,0.3063,-0.6909,0.2113,-1.4445,-0.2765,-0.1974,0.1182,1.2234,0.3288,-1.3465,-0.8844,0.8386,0.737,0.2579,0.1342
0.0813,0.9242,0.2229,-1.3708,-0.7544,0.2828,-0.3949,0.1033,-1.2562,0.6415,-0.128,0.0953,1.4709,0.8326,-1.0883,-1.7004,1.0432,-0.176,-0.6536,0.2557
0.1826,0.9009,0.1864,-1.1411,-0.3885,-0.2623,-0.3618,0.0852,-0.9824,0.759,-0.496,0.0178,1.6189,0.8185,-0.697,-1.5235,1.1301,-0.0475,-0.6454,0.1331
0.2197,0.6036,-0.0893,-0.9669,-0.1635,-0.2034,-0.0299,0.0896,-1.1707,0.5326,-0.9192,-0.1816,1.6288,0.7961,-0.4002,-1.4087,0.6497,0.4935,-0.3098,0.407
0.7745,0.7162,0.5946,-1.6599,-0.2282,-0.1547,0.202,0.0045,-1.0895,0.4556,-0.4931,0.0016,1.4569,0.4773,-0.3314,-1.1487,0.4992,0.1845,-0.5105,0.4764
0.6388,-0.063,0.8084,-1.5923,-0.7086,-0.3328,0.0502,0.0547,-1.2981,0.7178,0.5088,0.2238,1.9413,0.5839,-0.3414,-1.4799,0.0707,0.1674,-0.8809,0.5205
0.4072,-0.5336,0.6214,-1.1598,-1.1507,-0.4251,-0.3385,0.8194,-1.2951,0.6968,-0.0211,-0.2472,1.5459,0.6738,-0.2135,-1.1401,0.2914,0.0471,-0.5524,-0.4493
0.053,0.6311,0.6645,-2.0147,-0.5529,0.0253,-0.239,0.359,-1.4939,0.4055,-0.9403,-0.1864,1.645,0.5666,-0.4622,-1.1076,1.0969,-0.4823,-0.6554,-0.0721
0.0491,1.3018,0.708,-2.1477,0.3357,0.0239,0.2223,0.8494,-1.1242,0.6015,-1.2984,0.0049,1.6924,0.6869,-0.4755,-1.2128,1.1011,0.1899,-1.5858,0.0513
0.6045,0.6349,1.3954,-1.74,-0.2361,-0.7817,0.3111,0.2684,-1.2278,0.4306,-0.9164,-0.0983,1.8577,0.7917,0.1181,-1.2692,1.2,-0.0331,-1.5743,-0.2596
0.7215,0.5629,0.9218,-1.6156,0.1008,-0.6914,0.5338,0.2071,-0.8655,0.2498,-0.3359,0.1888,1.5925,0.6071,0.0192,-0.9842,1.0427,0.3838,-1.256,0.2138
0.8064,0.0648,1.1168,-1.6264,-0.2305,-0.8638,0.3544,-0.1083,-1.124,0.1204,-0.3523,0.0073,1.1286,0.8513,0.1587,-1.2011,0.976,0.738,-1.223,-0.2885
0.7843,0.6957,1.4167,-2.1407,0.0197,-0.9486,0.6087,-0.0502,-1.196,-0.3347,-0.664,-0.1097,0.9513,0.4813,-0.1101,-1.1063,1.2327,0.1511,-1.0222,-0.1124
0.941,0.2306,1.0783,-1.981,0.2423,-0.7674,0.8272,0.1453,-0.6056,-0.4097,-0.5033,-0.425,1.3101,0.5615,-0.018,-0.7771,1.3292,0.4786,-1.0891,-0.1512
1.1997,0.637,1.901,-2.2422,0.2033,-0.5203,1.1371,-0.4363,-1.1384,0.0339,-0.2471,-0.1016,1.0705,0.0413,-0.0916,-0.8957,0.6939,-0.0695,-1.0719,0.6567
0.8383,0.5012,1.532,-2.3611,0.3324,-0.4966,0.8604,-0.2469,-1.3515,0.2118,0.031,-0.1733,1.2869,0.3761,-0.0943,-1.1221,0.9021,-0.5183,-0.62,0.5992
0.5526,0.5261,0.5945,-2.0828,0.9024,-0.6384,1.1637,-0.0834,-1.4992,0.5232,0.2861,0.1138,1.2136,0.5406,-0.0516,-0.7055,1.1485,-0.3377,-0.9937,0.0654
0.7061,1.2058,0.7535,-2.7648,1.4008,-0.7701,0.9913,-0.5339,-1.3153,0.1874,0.1296,0.2154,1.5091,0.8001,-0.0438,-0.9667,1.6581,-0.5334,-1.4785,-0.1032
0.6342,0.5791,0.8194,-2.4054,1.7141,-0.894,1.1685,0.1031,-0.8993,0.2714,0.1572,0.163,1.373,0.9714,0.005,-0.9098,1.4165,-0.0344,-1.7813,-0.4073
1.0441,1.1472,1.2295,-2.0844,1.4944,-1.0717,1.2126,-0.0434,-1.0036,-0.2569,0.0188,0.1096,1.0992,0.7822,0.3498,-0.7067,0.6954,-0.4876,-1.2282,0.1511
0.8648,0.5085,0.781,-1.6901,0.9705,-0.8401,1.1778,0.0208,-0.8831,0.2572,-0.3626,0.4192,1.5071,0.7875,0.4381,-0.7312,0.5154,-0.0555,-1.3868,0.0772
0.8855,0.6503,0.1822,-1.5406,1.1517,-1.0547,0.9237,-0.0201,-0.7144,0.1861,-0.0352,0.6488,1.8345,0.4732,0.2273,-0.3545,0.9607,0.2391,-1.1456,0.4721
0.7611,0.5134,0.5904,-1.3084,0.471,-0.9633,0.4995,0.2831,-0.1516,0.2548,-0.1879,0.3012,1.5808,0.4535,0.2574,-0.6584,0.7423,1.2019,-1.2254,0.1164
1.1555,0.4443,1.0891,-1.6015,0.2234,-0.6979,0.6365,-0.0167,-0.9152,-0.4251,-0.1416,-0.0009,1.1362,-0.1313,-0.0284,-0.1951,1.1081,1.3975,-1.0273,0.2317
1.4305,0.078,1.3703,-1.5548,-0.075,-0.2909,0.8462,0.2334,-1.2963,-0.0437,0.0954,-0.2505,0.7417,-0.4484,0.074,-0.5331,0.6885,1.5159,-0.7687,-0.0395
1.0689,0.1302,1.7572,-1.2581,-0.2412,-0.3663,0.8974,0.1251,-2.0003,-0.2661,0.9894,-2.3943,-0.6644,-0.3883,-0.6334,-0.6993,0.4906,0.4598,0.4136,-0.1535
0.4779,0.751,1.5224,-1.1808,-0.1178,-0.1375,1.0836,-0.1971,-2.3262,0.2382,1.468,-1.5795,-0.4262,-1.7257,-0.8058,-0.6661,1.3727,-0.2111,1.2208,0.3033
0.1482,0.6313,1.2393,-0.2339,-0.1145,0.5522,0.9761,-0.1218,-3.0303,0.8313,2.2352,-1.4712,-0.2991,-1.7238,-0.9797,-0.9227,0.9845,-0.3535,1.8866,0.6449
-0.3086,1.2379,0.5557,0.4763,-0.0104,0.6159,0.6321,-0.5005,-2.667,0.6394,2.7867,-1.6251,0.2352,-0.9596,-0.7598,-1.2617,-0.0052,-0.4692,1.9394,0.4448
-0.6304,1.5555,-0.6988,1.4344,-0.3725,1.1897,-0.0151,-0.1396,-2.5455,0.6299,2.7128,-1.5462,0.2678,-0.2896,-0.9899,-0.405,0.4429,0.587,2.574,0.6878
-0.4787,1.8117,-0.8513,1.9279,-0.7781,0.9289,-0.3091,0.2686,-2.5791,0.3285,3.6001,-1.2833,0.3396,-0.2242,-1.1074,-0.1556,0.5182,1.0652,2.7076,1.3196
-0.428,1.572,-0.4563,2.7575,-1.9199,0.9465,-0.8304,-0.0401,-2.2631,-0.1424,2.8381,-1.5297,0.5313,-0.7499,-1.2217,-0.7274,0.0232,1.7807,3.2467,1.5377
-0.4108,1.2603,-1.0974,3.1544,-2.3989,1.6508,-1.1437,0.5721,-2.1057,-0.3141,2.7537,-1.6185,0.4694,-0.9315,-1.625,-0.036,0.2471,2.3479,3.6245,1.2491
-0.5045,0.9707,-0.4872,2.9461,-3.2581,1.7099,-1.5822,0.8783,-2.1519,-0.5924,2.6293,-1.7935,0.2332,-0.8573,-1.9864,-0.3522,0.7821,2.0923,3.8227,1.6196
-1.0292,0.4166,0.0413,3.3743,-4.001,1.6628,-2.1853,0.5886,-2.1372,-0.4297,2.7971,-1.9484,-0.0419,-1.4811,-2.333,-1.0113,-0.0417,2.0321,4.421,1.7995
-1.506,0.7731,-0.5234,2.6456,-4.0043,2.1208,-2.5106,0.9204,-2.4409,-0.0864,2.6009,-1.7582,0.1493,-1.4865,-2.4901,-0.4888,0.8861,2.4749,4.2383,1.4049
-1.6319,0.9652,-0.6036,2.5336,-3.4615,2.2251,-2.5786,0.8121,-2.5364,0.145,2.5889,-1.7859,0.1326,-1.7096,-3.1703,-0.6924,1.9886,2.0158,4.0807,0.967
-1.7337,0.8721,-0.1068,2.256,-3.0457,2.3418,-2.2532,0.6997,-2.0845,-0.0975,2.3816,-2.0823,0.0554,-1.4418,-2.8489,-1.3039,1.4703,1.8736,3.8704,1.2132
-1.6697,1.2338,-0.0494,1.9152,-2.5094,2.0148,-1.9017,0.7932,-2.1849,0.3289,1.7804,-2.3164,0.0076,-1.2591,-2.6762,-1.0991,1.1904,2.0304,3.7893,1.0067
-1.4635,1.327,-0.0798,1.6255,-2.145,2.2043,-1.5403,0.6164,-2.5943,0.4026,2.7744,-1.6914,0.9275,-0.7624,-2.5544,-0.7665,1.8959,1.6018,2.9074,0.8752
-1.5689,1.9714,-0.5262,1.8986,-1.3262,2.0039,-1.1211,0.6119,-2.6208,0.6043,2.7448,-1.2191,0.6544,-0.6188,-2.1903,-0.7194,1.7098,0.6615,2.9386,1.614
-1.9613,2.1676,-0.7232,2.4188,-1.5277,1.7113,-1.4757,0.5996,-1.6084,0.6383,2.057,-1.7258,0.2098,-0.2743,-1.8951,-1.3638,1.2382,1.4849,2.8972,2.3527
-1.2953,1.6559,-0.6166,2.6852,-2.2662,1.7383,-1.5944,-0.1076,-1.5418,0.383,2.2764,-1.8958,-0.0255,-0.4767,-1.8086,-1.064,0.8052,2.0029,3.1046,1.8824
-1.3177,1.4776,-1.4363,2.6762,-2.2233,1.8355,-1.3612,0.1559,-2.2685,0.2758,2.3565,-1.5306,-0.2192,-0.78,-2.137,-0.1251,0.9686,2.7775,3.1029,1.6877
-0.7158,0.4485,-0.7216,2.6684,-3.027,1.544,-1.535,0.0721,-2.7265,0.1526,3.0599,-1.0647,-0.4755,-0.4564,-2.1277,-0.3078,0.9472,1.836,3.0353,1.8669
-1.5705,0.9064,-0.9415,2.3449,-2.9666,1.4526,-2.0917,0.5127,-2.4212,0.343,2.6283,-1.1879,-0.0873,-0.6809,-2.3898,-0.9155,0.8639,1.9718,3.1368,1.6294
-1.6835,1.2441,-0.0098,1.7165,-2.8617,1.6679,-2.3985,0.6001,-2.3275,0.5808,2.4242,-1.2079,0.3361,-0.888,-2.4107,-1.4409,1.2451,1.658,2.888,1.6233
-1.769,1.0471,0.0827,1.6549,-2.844,1.5737,-2.3387,0.6225,-2.1225,0.5071,2.0608,-1.4226,0.1849,-0.9733,-1.9767,-1.5412,0.8081,1.3656,3.1722,1.8834
-1.624,1.0654,-0.525,1.5853,-2.883,1.7582,-2.0646,0.3196,-2.1549,0.1631,2.0085,-1.2006,0.5049,-1.4783,-2.0356,-0.8312,0.7343,2.2279,2.8479,1.9076
-1.4643,0.5045,-0.6188,1.6327,-3.0334,1.9252,-2.1703,0.3661,-1.8776,0.4888,1.3019,-1.5247,0.193,-0.9142,-2.3547,-1.3017,1.1627,2.4294,2.6045,1.0244
-1.2344,0.9836,-1.0718,1.4112,-2.3039,2.0267,-1.6541,0.4498,-1.9863,0.3214,1.7255,-0.9824,0.9498,-0.534,-2.2483,-0.4417,1.389,2.3429,1.9412,1.0164
-0.963,0.8247,-0.5898,1.0055,-2.0053,1.6815,-1.5087,0.6711,-1.8606,-0.2807,1.4226,-0.715,0.8485,-0.1096,-2.0718,-0.5056,1.3561,2.5006,1.1507,1.3786
-0.6774,0.087,0.4546,0.9975,-2.682,1.0262,-1.7274,0.6329,-1.7171,0.3585,1.7165,-0.811,1.153,-0.1525,-1.6634,-1.124,1.1261,2.0042,0.8722,0.9196
-0.7629,0.8384,0.3473,0.3452,-2.2386,0.7057,-1.6742,0.6493,-1.6885,-0.5206,1.1636,-0.8561,0.765,-0.0229,-1.5487,-1.0076,0.7391,1.5772,1.0407,0.9201
-0.7314,1.1163,0.0055,0.3628,-1.7617,0.8315,-1.5175,0.9611,-1.6236,-0.3694,0.5289,-1.0624,0.7081,-0.4297,-1.6753,-0.1913,1.3648,1.7715,1.2097,1.0385
-0.4857,0.2727,1.1693,0.0536,-2.4387,0.7999,-1.6495,0.8454,-1.1062,-0.5099,0.4828,-1.0958,1.3838,-0.9802,-1.3126,-0.8339,1.2253,1.2247,1.6301,1.0016
-0.7947,0.3386,0.7557,-0.3322,-1.8366,1.4112,-1.2729,0.7825,-1.4116,-0.1183,-0.1844,-1.0547,0.546,-1.6399,-1.5456,-0.1893,1.8248,2.0084,1.0755,0.3927
-0.4353,0.2766,0.825,-1.0197,-1.072,1.6207,-0.45,0.7211,-1.8983,0.0981,-0.0491,-0.9736,0.4486,-1.1154,-1.6054,-0.245,1.9899,1.0851,0.8306,0.3158
-0.3907,0.6274,1.1585,-1.2339,-0.6164,1.5342,-0.2444,0.4758,-1.7232,1.2498,0.1425,-0.7997,0.5984,-0.4408,-1.6309,-0.996,2.3601,0.6384,-0.0954,0.5259
-0.5012,1.2563,0.7931,-1.4528,0.3558,1.0293,0.4618,-0.2641,-1.609,0.7528,0.1216,-0.6006,0.5131,-0.1256,-1.2222,-1.118,1.5305,0.0147,-0.5009,0.7869
-0.3081,0.8588,0.6,-1.1819,0.5383,0.3787,0.4654,-0.4095,-1.4748,0.6759,0.5739,-0.3651,0.5915,0.2561,-0.6704,-0.9009,1.4775,0.2704,-0.6936,0.6585
0.2192,0.9164,0.5191,-1.0534,0.5335,0.1961,0.6389,-0.298,-1.9607,0.0968,1.1061,-0.1555,0.7782,0.8608,-0.617,-0.4215,1.0315,-0.8812,-0.2638,1.2532
-0.3773,0.3387,0.0807,1.3156,-0.7027,-0.711,-0.4325,0.0827,-1.5613,-0.0578,1.7393,-0.3249,0.3728,0.1071,-0.3394,-0.5403,0.2704,0.2718,0.9699,0.8443
-0.0988,1.2454,-0.9456,1.0841,-0.8848,-0.2197,-0.8221,0.393,-1.1132,-0.0652,2.002,-0.2022,0.4681,-0.0899,-0.7015,-0.0159,-0.6642,1.2318,1.3146,1.1907
-0.1329,0.8201,-0.3839,1.4831,-2.2281,0.3772,-1.2019,0.2674,-0.9158,-0.6197,1.7051,-0.1477,0.9339,-0.1236,-1.1404,0.3277,0.0374,2.3006,1.2601,0.8625
-0.1241,0.6173,0.3092,0.7226,-2.5431,0.6917,-1.6392,0.6591,-1.2657,-0.0573,1.1478,-0.5094,0.9615,-0.3791,-1.6513,-0.0583,0.4191,2.0598,1.5103,0.8274
-0.121,1.0021,0.4795,-0.1262,-2.1156,1.1165,-1.3492,0.2439,-1.2494,0.3884,0.4692,-0.6799,0.7679,-0.2631,-1.7256,-0.6859,0.6452,2.1614,0.3771,0.7128
-0.3151,0.5211,0.5527,0.039,-1.913,0.9175,-1.3027,0.3656,-1.342,0.6194,0.7598,-0.4365,0.9818,-0.3334,-1.831,-0.5556,1.1943,1.2085,0.4222,1.4403
-0.6626,0.5589,0.8227,-0.2688,-1.7208,1.0625,-1.2526,0.4841,-1.1418,0.256,0.8838,-0.7191,0.8761,-0.4414,-1.7149,-0.7526,1.1866,0.8484,0.6759,0.7712
